week,category,weekly_rank,show_title,season_title,runtime,weekly_views,imdb_tconst
2022-01-09,TV (Non-English),2,Rebelde,Rebelde: Season 1,,,tt14153686
2022-01-09,TV (Non-English),3,The Queen of Flow,The Queen of Flow: Season 2,,,tt8560918
2022-01-09,TV (Non-English),5,The Silent Sea,The Silent Sea: Season 1,,,tt11570202
2022-01-09,TV (Non-English),6,Money Heist,Money Heist: Part 5,,,tt6468322
2022-01-09,TV (Non-English),7,Our Beloved Summer,Our Beloved Summer: Season 1,,,tt15026724
2022-01-09,TV (Non-English),8,Squid Game,Squid Game: Season 1,,,tt10919420
2022-01-09,TV (Non-English),9,Kitz,Kitz: Season 1,,,tt12104930
2022-01-09,TV (Non-English),10,Daughter From Another Mother,Daughter From Another Mother: Season 2,,,tt11937732
2022-01-02,Films (English),1,Don't Look Up,,,,tt11286314
2022-01-02,Films (English),2,The Unforgivable,,,,tt11233960
2022-01-02,Films (English),3,The Lost Daughter,,,,tt9100054
2022-01-02,Films (English),4,Back to the Outback,,,,tt13575806
2022-01-02,Films (English),5,Red Notice,,,,tt7991608
2022-01-02,Films (English),6,Spider-Man: Homecoming,,,,tt2250912
2022-01-02,Films (English),7,Fast & Furious Presents: Hobbs & Shaw,,,,tt6806448
2022-01-02,Films (English),9,Journey 2: The Mysterious Island,,,,tt1397514
2022-01-02,Films (English),10,Spider-Man,,,,tt0145487
2022-01-02,Films (Non-English),1,Lulli,,,,tt16282866
2022-01-02,Films (Non-English),2,Vicky and Her Mystery,,,,tt10945274
2022-01-02,Films (Non-English),3,Minnal Murali,,,,tt7268738
2022-01-02,Films (Non-English),4,STAND BY ME Doraemon 2,,,,tt13428402
2022-01-02,Films (Non-English),5,1000 Miles from Christmas,,,,tt13782052
2022-01-02,Films (Non-English),7,The Whole Truth,,,,tt3503406
2022-01-02,Films (Non-English),8,Anonymously Yours,,,,tt16088568
2022-01-02,Films (Non-English),9,The Hand of God,,,,tt12680684
2022-01-02,Films (Non-English),10,Sooryavanshi,,,,tt9531772
2022-01-02,TV (English),1,Cobra Kai,Cobra Kai: Season 4,,,tt7221388
2022-01-02,TV (English),2,The Witcher,The Witcher: Season 2,,,tt5180504
2022-01-02,TV (English),3,Emily in Paris,Emily in Paris: Season 2,,,tt8962124
2022-01-02,TV (English),4,The Witcher,The Witcher: Season 1,,,tt5180504
2022-01-02,TV (English),5,Stay Close,Stay Close: Limited Series,,,tt2201227
2022-01-02,TV (English),6,Emily in Paris,Emily in Paris: Season 1,,,tt8962124
2022-01-02,TV (English),7,Queer Eye,Queer Eye: Season 6,,,tt7259746
2022-01-02,TV (English),8,Cobra Kai,Cobra Kai: Season 1,,,tt7221388
2022-01-02,TV (English),9,Crime Scene: The Times Square Killer,Crime Scene: The Times Square Killer: Limited Series,,,tt16027926
2022-01-02,TV (English),10,WWII in Color: Road to Victory,WWII in Color: Road to Victory: Season 1,,,tt16477402
2022-01-02,TV (Non-English),1,The Silent Sea,The Silent Sea: Season 1,,,tt11570202
2022-01-02,TV (Non-English),2,The Queen of Flow,The Queen of Flow: Season 2,,,tt8560918
2022-01-02,TV (Non-English),3,Money Heist,Money Heist: Part 5,,,tt6468322
2022-01-02,TV (Non-English),4,Daughter From Another Mother,Daughter From Another Mother: Season 2,,,tt11937732
2022-01-02,TV (Non-English),5,Café con aroma de mujer,Café con aroma de mujer: Season 1,,,tt14471346
2022-01-02,TV (Non-English),6,Squid Game,Squid Game: Season 1,,,tt10919420
2022-01-02,TV (Non-English),7,The Girl from Oslo,The Girl from Oslo: Season 1,,,tt13968792
2022-01-02,TV (Non-English),9,Our Beloved Summer,Our Beloved Summer: Season 1,,,tt15026724
2022-01-02,TV (Non-English),10,The Queen of Flow,The Queen of Flow: Season 1,,,tt8560918
2021-12-26,Films (English),1,Don't Look Up,,,,tt11286314
2021-12-26,Films (English),2,The Unforgivable,,,,tt11233960
2021-12-26,Films (English),3,Fast & Furious Presents: Hobbs & Shaw,,,,tt6806448
2021-12-26,Films (English),4,Back to the Outback,,,,tt13575806
2021-12-26,Films (English),5,Spider-Man: Homecoming,,,,tt2250912
2021-12-26,Films (English),6,The Christmas Chronicles,,,,tt2990140
2021-12-26,Films (English),7,Red Notice,,,,tt7991608
2021-12-26,Films (English),8,A California Christmas: City Lights,,,,tt13701962
2021-12-26,Films (English),9,The Christmas Chronicles: Part Two,,,,tt11057644
2021-12-26,Films (English),10,A Boy Called Christmas,,,,tt10187208
2021-12-26,Films (Non-English),1,Vicky and Her Mystery,,,,tt10945274
2021-12-26,Films (Non-English),2,Grumpy Christmas,,,,tt15565724
2021-12-26,Films (Non-English),3,1000 Miles from Christmas,,,,tt13782052
2021-12-26,Films (Non-English),4,Minnal Murali,,,,tt7268738
2021-12-26,Films (Non-English),5,STAND BY ME Doraemon 2,,,,tt13428402
2021-12-26,Films (Non-English),6,The Whole Truth,,,,tt3503406
2021-12-26,Films (Non-English),7,The Hand of God,,,,tt12680684
2021-12-26,Films (Non-English),8,Anonymously Yours,,,,tt16088568
2021-12-26,Films (Non-English),9,David and the Elves,,,,tt15565714
2021-12-26,Films (Non-English),10,Sooryavanshi,,,,tt9531772
2021-12-26,TV (English),1,The Witcher,The Witcher: Season 2,,,tt5180504
2021-12-26,TV (English),2,Emily in Paris,Emily in Paris: Season 2,,,tt8962124
2021-12-26,TV (English),3,The Witcher,The Witcher: Season 1,,,tt5180504
2021-12-26,TV (English),4,Emily in Paris,Emily in Paris: Season 1,,,tt8962124
2021-12-26,TV (English),5,Titans,Titans: Season 3,,,tt1043813
2021-12-26,TV (English),6,Lost in Space,Lost in Space: Season 3,,,tt5232792
2021-12-26,TV (English),7,WWII in Color: Road to Victory,WWII in Color: Road to Victory: Season 1,,,tt16477402
2021-12-26,TV (English),8,PAW Patrol,PAW Patrol: Season 6,,,tt3121722
2021-12-26,TV (English),9,CoComelon,CoComelon: Season 4,,,tt12427840
2021-12-26,TV (English),10,Maid,Maid: Limited Series,,,tt11337908
2021-12-26,TV (Non-English),1,Money Heist,Money Heist: Part 5,,,tt6468322
2021-12-26,TV (Non-English),2,The Queen of Flow,The Queen of Flow: Season 2,,,tt8560918
2021-12-26,TV (Non-English),3,The Silent Sea,The Silent Sea: Season 1,,,tt11570202
2021-12-26,TV (Non-English),4,The Girl from Oslo,The Girl from Oslo: Season 1,,,tt13968792
2021-12-26,TV (Non-English),5,Squid Game,Squid Game: Season 1,,,tt10919420
2021-12-26,TV (Non-English),6,The King's Affection,The King's Affection: Season 1,,,tt14609428
2021-12-26,TV (Non-English),7,Daughter From Another Mother,Daughter From Another Mother: Season 2,,,tt11937732
2021-12-26,TV (Non-English),8,The Queen of Flow,The Queen of Flow: Season 1,,,tt8560918
2021-12-26,TV (Non-English),9,Our Beloved Summer,Our Beloved Summer: Season 1,,,tt15026724
2021-12-26,TV (Non-English),10,Carinha de Anjo,Carinha de Anjo: Season 1,,,tt6267820
2021-12-19,Films (English),1,The Unforgivable,,,,tt11233960
2021-12-19,Films (English),2,Back to the Outback,,,,tt13575806
2021-12-19,Films (English),3,A California Christmas: City Lights,,,,tt13701962
2021-12-19,Films (English),4,Red Notice,,,,tt7991608
2021-12-19,Films (English),5,The Shack,,,,tt2872518
2021-12-19,Films (English),6,Spider-Man: Homecoming,,,,tt2250912
2021-12-19,Films (English),7,John Wick: Chapter 3 - Parabellum,,,,tt6146586
2021-12-19,Films (English),8,The Christmas Chronicles,,,,tt2990140
2021-12-19,Films (English),9,The Christmas Chronicles: Part Two,,,,tt11057644
2021-12-19,Films (English),10,A Boy Called Christmas,,,,tt10187208
2021-12-19,Films (Non-English),1,Anonymously Yours,,,,tt16088568
2021-12-19,Films (Non-English),2,The Hand of God,,,,tt12680684
2021-12-19,Films (Non-English),3,Two,,,,tt12358104
2021-12-19,Films (Non-English),4,The Whole Truth,,,,tt3503406
2021-12-19,Films (Non-English),5,Sooryavanshi,,,,tt9531772
2021-12-19,Films (Non-English),7,David and the Elves,,,,tt15565714
2021-12-19,Films (Non-English),8,Spoiled Brats,,,,tt13079150
2021-12-19,Films (Non-English),9,Escape From Mogadishu,,,,tt14810692
2021-12-19,Films (Non-English),10,Green Snake,,,,tt15000314
2021-12-19,TV (English),1,The Witcher,The Witcher: Season 2,,,tt5180504
2021-12-19,TV (English),2,The Witcher,The Witcher: Season 1,,,tt5180504
2021-12-19,TV (English),3,Titans,Titans: Season 3,,,tt1043813
2021-12-19,TV (English),4,Lost in Space,Lost in Space: Season 3,,,tt5232792
2021-12-19,TV (English),5,Selling Tampa,Selling Tampa: Season 1,,,tt16227948
2021-12-19,TV (English),6,Lost in Space,Lost in Space: Season 1,,,tt5232792
2021-12-19,TV (English),7,Maid,Maid: Limited Series,,,tt11337908
2021-12-19,TV (English),8,Titans,Titans: Season 1,,,tt1043813
2021-12-19,TV (English),9,Arcane,Arcane: Season 1,,,tt11126994
2021-12-19,TV (English),10,CoComelon,CoComelon: Season 4,,,tt12427840
2021-12-19,TV (Non-English),1,Money Heist,Money Heist: Part 5,,,tt6468322
2021-12-19,TV (Non-English),2,The Queen of Flow,The Queen of Flow: Season 2,,,tt8560918
2021-12-19,TV (Non-English),3,The King's Affection,The King's Affection: Season 1,,,tt14609428
2021-12-19,TV (Non-English),4,Squid Game,Squid Game: Season 1,,,tt10919420
2021-12-19,TV (Non-English),5,The Queen of Flow,The Queen of Flow: Season 1,,,tt8560918
2021-12-19,TV (Non-English),6,Money Heist,Money Heist: Part 1,,,tt6468322
2021-12-19,TV (Non-English),7,Carinha de Anjo,Carinha de Anjo: Season 1,,,tt6267820
2021-12-19,TV (Non-English),8,Aranyak,Aranyak: Season 1,,,tt14167344
2021-12-19,TV (Non-English),9,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",,,tt0233127
2021-12-19,TV (Non-English),10,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,,,tt14518756
2021-12-12,Films (English),1,The Unforgivable,,,,tt11233960
2021-12-12,Films (English),2,Red Notice,,,,tt7991608
2021-12-12,Films (English),3,Back to the Outback,,,,tt13575806
2021-12-12,Films (English),4,The Power of the Dog,,,,tt10293406
2021-12-12,Films (English),5,Single All The Way,,,,tt14315756
2021-12-12,Films (English),6,A Boy Called Christmas,,,,tt10187208
2021-12-12,Films (English),7,A Castle For Christmas,,,,tt13070602
2021-12-12,Films (English),8,Redemption Day,,,,tt4439620
2021-12-12,Films (English),9,Bruised,,,,tt8310474
2021-12-12,Films (English),10,The Christmas Chronicles,,,,tt2990140
2021-12-12,Films (Non-English),1,The Whole Truth,,,,tt3503406
2021-12-12,Films (Non-English),2,Spoiled Brats,,,,tt13079150
2021-12-12,Films (Non-English),3,David and the Elves,,,,tt15565714
2021-12-12,Films (Non-English),4,Anonymously Yours,,,,tt16088568
2021-12-12,Films (Non-English),5,Sooryavanshi,,,,tt9531772
2021-12-12,Films (Non-English),6,Green Snake,,,,tt15000314
2021-12-12,Films (Non-English),7,More the Merrier,,,,tt6925902
2021-12-12,Films (Non-English),9,Two,,,,tt12358104
2021-12-12,Films (Non-English),10,The Claus Family,,,,tt12459520
2021-12-12,TV (English),1,Lost in Space,Lost in Space: Season 3,,,tt5232792
2021-12-12,TV (English),2,Titans,Titans: Season 3,,,tt1043813
2021-12-12,TV (English),3,Lost in Space,Lost in Space: Season 1,,,tt5232792
2021-12-12,TV (English),5,Lost in Space,Lost in Space: Season 2,,,tt5232792
2021-12-12,TV (English),6,The Witcher,The Witcher: Season 1,,,tt5180504
2021-12-12,TV (English),7,Arcane,Arcane: Season 1,,,tt11126994
2021-12-12,TV (English),8,Maid,Maid: Limited Series,,,tt11337908
2021-12-12,TV (English),9,True Story,True Story: Limited Series,,,tt13655456
2021-12-12,TV (English),10,Selling Sunset,Selling Sunset: Season 4,,,tt9817298
2021-12-12,TV (Non-English),1,Money Heist,Money Heist: Part 5,,,tt6468322
2021-12-12,TV (Non-English),2,The Queen of Flow,The Queen of Flow: Season 2,,,tt8560918
2021-12-12,TV (Non-English),3,Money Heist,Money Heist: Part 1,,,tt6468322
2021-12-12,TV (Non-English),4,Squid Game,Squid Game: Season 1,,,tt10919420
2021-12-12,TV (Non-English),5,The King's Affection,The King's Affection: Season 1,,,tt14609428
2021-12-12,TV (Non-English),6,The Queen of Flow,The Queen of Flow: Season 1,,,tt8560918
2021-12-12,TV (Non-English),7,Carinha de Anjo,Carinha de Anjo: Season 1,,,tt6267820
2021-12-12,TV (Non-English),8,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,,,tt14518756
2021-12-12,TV (Non-English),9,Hellbound,Hellbound: Season 1,,,tt12235718
2021-12-12,TV (Non-English),10,Money Heist,Money Heist: Part 2,,,tt6468322
2021-12-05,Films (English),1,The Power of the Dog,,,,tt10293406
2021-12-05,Films (English),2,A Castle For Christmas,,,,tt13070602
2021-12-05,Films (English),3,Red Notice,,,,tt7991608
2021-12-05,Films (English),4,Bruised,,,,tt8310474
2021-12-05,Films (English),5,A Boy Called Christmas,,,,tt10187208
2021-12-05,Films (English),6,Single All The Way,,,,tt14315756
2021-12-05,Films (English),7,14 Peaks: Nothing Is Impossible,,,,tt14079374
2021-12-05,Films (English),8,The Christmas Chronicles,,,,tt2990140
2021-12-05,Films (English),9,The Christmas Chronicles: Part Two,,,,tt11057644
2021-12-05,Films (English),10,Love Hard,,,,tt10752004
2021-12-05,Films (Non-English),1,Spoiled Brats,,,,tt13079150
2021-12-05,Films (Non-English),2,The Whole Truth,,,,tt3503406
2021-12-05,Films (Non-English),3,Green Snake,,,,tt15000314
2021-12-05,Films (Non-English),4,More the Merrier,,,,tt6925902
2021-12-05,Films (Non-English),5,Sooryavanshi,,,,tt9531772
2021-12-05,Films (Non-English),6,Outlaws,,,,tt6301712
2021-12-05,Films (Non-English),7,The Claus Family,,,,tt12459520
2021-12-05,Films (Non-English),8,Just Short of Perfect,,,,tt15863594
2021-12-05,Films (Non-English),9,Dhamaka,,,,tt13510660
2021-12-05,TV (English),1,Lost in Space,Lost in Space: Season 3,,,tt5232792
2021-12-05,TV (English),2,True Story,True Story: Limited Series,,,tt13655456
2021-12-05,TV (English),3,Selling Sunset,Selling Sunset: Season 4,,,tt9817298
2021-12-05,TV (English),4,Lost in Space,Lost in Space: Season 1,,,tt5232792
2021-12-05,TV (English),5,Arcane,Arcane: Season 1,,,tt11126994
2021-12-05,TV (English),6,School of Chocolate,School of Chocolate: Season 1,,,tt15172154
2021-12-05,TV (English),8,Maid,Maid: Limited Series,,,tt11337908
2021-12-05,TV (English),9,Cowboy Bebop,Cowboy Bebop: Season 1,,,tt0213338
2021-12-05,TV (English),10,You,You: Season 3,,,tt7335184
2021-12-05,TV (Non-English),1,Money Heist,Money Heist: Part 5,,,tt6468322
2021-12-05,TV (Non-English),2,The Queen of Flow,The Queen of Flow: Season 2,,,tt8560918
2021-12-05,TV (Non-English),3,Hellbound,Hellbound: Season 1,,,tt12235718
2021-12-05,TV (Non-English),4,Squid Game,Squid Game: Season 1,,,tt10919420
2021-12-05,TV (Non-English),5,Elves,Elves: Season 1,,,tt13231962
2021-12-05,TV (Non-English),6,The King's Affection,The King's Affection: Season 1,,,tt14609428
2021-12-05,TV (Non-English),7,The Queen of Flow,The Queen of Flow: Season 1,,,tt8560918
2021-12-05,TV (Non-English),8,JoJo's Bizarre Adventure,JoJo's Bizarre Adventure: STONE OCEAN,,,tt2359704
2021-12-05,TV (Non-English),9,Carinha de Anjo,Carinha de Anjo: Season 1,,,tt6267820
2021-12-05,TV (Non-English),10,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,,,tt14518756
2021-11-28,Films (English),1,Red Notice,,,,tt7991608
2021-11-28,Films (English),2,Bruised,,,,tt8310474
2021-11-28,Films (English),3,A Boy Called Christmas,,,,tt10187208
2021-11-28,Films (English),4,A Castle For Christmas,,,,tt13070602
2021-11-28,Films (English),5,The Princess Switch 3: Romancing the Star,,,,tt14731142
2021-11-28,Films (English),6,The Croods,,,,tt0481499
2021-11-28,Films (English),7,Jack Reacher: Never Go Back,,,,tt3393786
2021-11-28,Films (English),8,Extinct,,,,tt8241000
2021-11-28,Films (English),9,Central Intelligence,,,,tt1489889
2021-11-28,Films (English),10,Love Hard,,,,tt10752004
2021-11-28,Films (Non-English),1,Spoiled Brats,,,,tt13079150
2021-11-28,Films (Non-English),2,Outlaws,,,,tt6301712
2021-11-28,Films (Non-English),3,Just Short of Perfect,,,,tt15863594
2021-11-28,Films (Non-English),4,Love Me Instead,,,,tt13161356
2021-11-28,Films (Non-English),5,Dhamaka,,,,tt13510660
2021-11-28,Films (Non-English),7,Prayers for the Stolen,,,,tt10366574
2021-11-28,Films (Non-English),8,Yara,,,,tt15655276
2021-11-28,Films (Non-English),9,The Claus Family,,,,tt12459520
2021-11-28,Films (Non-English),10,Sinkhole,,,,tt12664618
2021-11-28,TV (English),1,True Story,True Story: Limited Series,,,tt13655456
2021-11-28,TV (English),2,Cowboy Bebop,Cowboy Bebop: Season 1,,,tt0213338
2021-11-28,TV (English),3,Selling Sunset,Selling Sunset: Season 4,,,tt9817298
2021-11-28,TV (English),4,Arcane,Arcane: Season 1,,,tt11126994
2021-11-28,TV (English),5,Maid,Maid: Limited Series,,,tt11337908
2021-11-28,TV (English),6,Narcos: Mexico,Narcos: Mexico: Season 3,,,tt8714904
2021-11-28,TV (English),7,You,You: Season 3,,,tt7335184
2021-11-28,TV (English),8,Tiger King,Tiger King 2,,,tt11823076
2021-11-28,TV (English),9,CoComelon,CoComelon: Season 4,,,tt12427840
2021-11-28,TV (English),10,Dynasty,Dynasty: Season 4,,,tt6128300
2021-11-28,TV (Non-English),1,The Queen of Flow,The Queen of Flow: Season 2,,,tt8560918
2021-11-28,TV (Non-English),2,Hellbound,Hellbound: Season 1,,,tt12235718
2021-11-28,TV (Non-English),3,Squid Game,Squid Game: Season 1,,,tt10919420
2021-11-28,TV (Non-English),4,The King's Affection,The King's Affection: Season 1,,,tt14609428
2021-11-28,TV (Non-English),5,The Queen of Flow,The Queen of Flow: Season 1,,,tt8560918
2021-11-28,TV (Non-English),6,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,,,tt14518756
2021-11-28,TV (Non-English),7,Carinha de Anjo,Carinha de Anjo: Season 1,,,tt6267820
2021-11-28,TV (Non-English),8,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",,,tt0233127
2021-11-28,TV (Non-English),9,EDENS ZERO,EDENS ZERO: Season 1,,,tt13167196
2021-11-28,TV (Non-English),10,Elves,Elves: Season 1,,,tt13231962
2021-11-21,Films (English),1,Red Notice,,,,tt7991608
2021-11-21,Films (English),2,The Princess Switch 3: Romancing the Star,,,,tt14731142
2021-11-21,Films (English),3,Love Hard,,,,tt10752004
2021-11-21,Films (English),4,Central Intelligence,,,,tt1489889
2021-11-21,Films (English),5,The Harder They Fall,,,,tt10696784
2021-11-21,Films (English),6,The Croods,,,,tt0481499
2021-11-21,Films (English),7,Army of Thieves,,,,tt13024674
2021-11-21,Films (English),8,Trolls,,,,tt1679335
2021-11-21,Films (English),9,6 Underground,,,,tt8106534
2021-11-21,Films (English),10,Goosebumps 2: Haunted Halloween,,,,tt5664636
2021-11-21,Films (Non-English),1,Just Short of Perfect,,,,tt15863594
2021-11-21,Films (Non-English),2,7 Prisoners,,,,tt14168118
2021-11-21,Films (Non-English),3,Yara,,,,tt15655276
2021-11-21,Films (Non-English),4,Prayers for the Stolen,,,,tt10366574
2021-11-21,Films (Non-English),5,Dhamaka,,,,tt13510660
2021-11-21,Films (Non-English),6,Love Me Instead,,,,tt13161356
2021-11-21,Films (Non-English),7,The Claus Family,,,,tt12459520
2021-11-21,Films (Non-English),9,The Forgotten Battle,,,,tt10521092
2021-11-21,Films (Non-English),10,Meenakshi Sundareshwar,,,,tt13529034
2021-11-21,TV (English),1,Arcane,Arcane: Season 1,,,tt11126994
2021-11-21,TV (English),2,Tiger King,Tiger King 2,,,tt11823076
2021-11-21,TV (English),3,Narcos: Mexico,Narcos: Mexico: Season 3,,,tt8714904
2021-11-21,TV (English),4,Maid,Maid: Limited Series,,,tt11337908
2021-11-21,TV (English),5,You,You: Season 3,,,tt7335184
2021-11-21,TV (English),6,Cowboy Bebop,Cowboy Bebop: Season 1,,,tt0213338
2021-11-21,TV (English),7,Dynasty,Dynasty: Season 4,,,tt6128300
2021-11-21,TV (English),8,Locke & Key,Locke & Key: Season 2,,,tt3007572
2021-11-21,TV (English),9,You,You: Season 2,,,tt7335184
2021-11-21,TV (English),10,Big Mouth,Big Mouth: Season 5,,,tt6524350
2021-11-21,TV (Non-English),1,Hellbound,Hellbound: Season 1,,,tt12235718
2021-11-21,TV (Non-English),2,The Queen of Flow,The Queen of Flow: Season 2,,,tt8560918
2021-11-21,TV (Non-English),3,Squid Game,Squid Game: Season 1,,,tt10919420
2021-11-21,TV (Non-English),4,The King's Affection,The King's Affection: Season 1,,,tt14609428
2021-11-21,TV (Non-English),5,Carinha de Anjo,Carinha de Anjo: Season 1,,,tt6267820
2021-11-21,TV (Non-English),6,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,,,tt14518756
2021-11-21,TV (Non-English),7,Christmas Flow,Christmas Flow: Season 1,,,tt15340790
2021-11-21,TV (Non-English),8,The Queen of Flow,The Queen of Flow: Season 1,,,tt8560918
2021-11-21,TV (Non-English),9,Love Never Lies,Love Never Lies: Season 1,,,tt14540924
2021-11-21,TV (Non-English),10,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",,,tt0233127
2021-11-14,Films (English),1,Red Notice,,,,tt7991608
2021-11-14,Films (English),2,Love Hard,,,,tt10752004
2021-11-14,Films (English),3,The Harder They Fall,,,,tt10696784
2021-11-14,Films (English),4,Army of Thieves,,,,tt13024674
2021-11-14,Films (English),5,Father Christmas Is Back,,,,tt13103340
2021-11-14,Films (English),6,211,,,,tt4976192
2021-11-14,Films (English),7,Army of the Dead,,,,tt0993840
2021-11-14,Films (English),8,Passing,,,,tt8893974
2021-11-14,Films (English),9,Transformers: The Last Knight,,,,tt3371366
2021-11-14,Films (English),10,Jumanji: The Next Level,,,,tt7975244
2021-11-14,Films (Non-English),1,Yara,,,,tt15655276
2021-11-14,Films (Non-English),2,7 Prisoners,,,,tt14168118
2021-11-14,Films (Non-English),3,The Claus Family,,,,tt12459520
2021-11-14,Films (Non-English),4,Meenakshi Sundareshwar,,,,tt13529034
2021-11-14,Films (Non-English),5,The Forgotten Battle,,,,tt10521092
2021-11-14,Films (Non-English),6,Stuck Together,,,,tt13834006
2021-11-14,Films (Non-English),7,Lords of Scam,,,,tt15711402
2021-11-14,Films (Non-English),8,Fierce,,,,tt11692986
2021-11-14,Films (Non-English),9,Der Fall Collini,,,,tt8739752
2021-11-14,TV (English),1,Narcos: Mexico,Narcos: Mexico: Season 3,,,tt8714904
2021-11-14,TV (English),2,Arcane,Arcane: Season 1,,,tt11126994
2021-11-14,TV (English),3,You,You: Season 3,,,tt7335184
2021-11-14,TV (English),4,Maid,Maid: Limited Series,,,tt11337908
2021-11-14,TV (English),5,Big Mouth,Big Mouth: Season 5,,,tt6524350
2021-11-14,TV (English),6,Dynasty,Dynasty: Season 4,,,tt6128300
2021-11-14,TV (English),7,Locke & Key,Locke & Key: Season 2,,,tt3007572
2021-11-14,TV (English),8,Narcos: Mexico,Narcos: Mexico: Season 1,,,tt8714904
2021-11-14,TV (English),9,You,You: Season 2,,,tt7335184
2021-11-14,TV (English),10,You,You: Season 1,,,tt7335184
2021-11-14,TV (Non-English),1,Squid Game,Squid Game: Season 1,,,tt10919420
2021-11-14,TV (Non-English),2,The King's Affection,The King's Affection: Season 1,,,tt14609428
2021-11-14,TV (Non-English),3,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,,,tt14518756
2021-11-14,TV (Non-English),4,Carinha de Anjo,Carinha de Anjo: Season 1,,,tt6267820
2021-11-14,TV (Non-English),5,My Name,My Name: Season 1,,,tt12940504
2021-11-14,TV (Non-English),6,Where is Marta?,Where is Marta?: Limited Series,,,tt15796898
2021-11-14,TV (Non-English),7,The Five Juanas,The Five Juanas: Season 1,,,tt15377930
2021-11-14,TV (Non-English),8,The Club,The Club: Season 1,,,tt13317582
2021-11-14,TV (Non-English),9,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",,,tt0233127
2021-11-14,TV (Non-English),10,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",,,tt9335498
2021-11-07,Films (English),1,Army of Thieves,,,,tt13024674
2021-11-07,Films (English),2,The Harder They Fall,,,,tt10696784
2021-11-07,Films (English),3,Love Hard,,,,tt10752004
2021-11-07,Films (English),4,Army of the Dead,,,,tt0993840
2021-11-07,Films (English),5,Transformers: The Last Knight,,,,tt3371366
2021-11-07,Films (English),6,21 Jump Street,,,,tt1232829
2021-11-07,Films (English),7,Hypnotic,,,,tt12383460
2021-11-07,Films (English),8,The Girl in the Spider's Web,,,,tt5177088
2021-11-07,Films (English),9,Amina,,,,tt15847872
2021-11-07,Films (English),10,Just Go With It,,,,tt1564367
2021-11-07,Films (Non-English),1,Yara,,,,tt15655276
2021-11-07,Films (Non-English),2,The Claus Family,,,,tt12459520
2021-11-07,Films (Non-English),3,Stuck Together,,,,tt13834006
2021-11-07,Films (Non-English),4,The Forgotten Battle,,,,tt10521092
2021-11-07,Films (Non-English),5,Der Fall Collini,,,,tt8739752
2021-11-07,Films (Non-English),6,Meenakshi Sundareshwar,,,,tt13529034
2021-11-07,Films (Non-English),7,Nobody Sleeps in the Woods Tonight 2,,,,tt14315500
2021-11-07,Films (Non-English),8,Monk Comes Down the Mountain,,,,tt3594826
2021-11-07,Films (Non-English),9,The Trip,,,,tt13109952
2021-11-07,TV (English),1,You,You: Season 3,,,tt7335184
2021-11-07,TV (English),2,Maid,Maid: Limited Series,,,tt11337908
2021-11-07,TV (English),3,Locke & Key,Locke & Key: Season 2,,,tt3007572
2021-11-07,TV (English),4,Dynasty,Dynasty: Season 4,,,tt6128300
2021-11-07,TV (English),5,Narcos: Mexico,Narcos: Mexico: Season 3,,,tt8714904
2021-11-07,TV (English),6,You,You: Season 2,,,tt7335184
2021-11-07,TV (English),7,Maya and the Three,Maya and the Three: Limited Series,,,tt8787772
2021-11-07,TV (English),8,You,You: Season 1,,,tt7335184
2021-11-07,TV (English),9,Big Mouth,Big Mouth: Season 5,,,tt6524350
2021-11-07,TV (English),10,Locke & Key,Locke & Key: Season 1,,,tt3007572
2021-11-07,TV (Non-English),1,Squid Game,Squid Game: Season 1,,,tt10919420
2021-11-07,TV (Non-English),2,My Name,My Name: Season 1,,,tt12940504
2021-11-07,TV (Non-English),3,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,,,tt14518756
2021-11-07,TV (Non-English),4,Carinha de Anjo,Carinha de Anjo: Season 1,,,tt6267820
2021-11-07,TV (Non-English),5,The Five Juanas,The Five Juanas: Season 1,,,tt15377930
2021-11-07,TV (Non-English),6,The King's Affection,The King's Affection: Season 1,,,tt14609428
2021-11-07,TV (Non-English),7,Sintonia,Sintonia: Season 2,,,tt8165086
2021-11-07,TV (Non-English),9,Demon Slayer: Kimetsu no Yaiba,"Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc",,,tt9335498
2021-11-07,TV (Non-English),10,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",,,tt0233127
2021-10-31,Films (English),1,Army of Thieves,,,,tt13024674
2021-10-31,Films (English),2,Hypnotic,,,,tt12383460
2021-10-31,Films (English),3,Night Teeth,,,,tt10763820
2021-10-31,Films (English),4,Final Score,,,,tt5254610
