tconst	averageRating	numVotes
tt0065338	6.7	10
tt0065362	6.4	46
tt0065374	5.2	976
tt0065387	6.4	249
tt0065533	7.2	206
tt0065581	5.5	406
tt0065591	4.7	3514
tt0065620	6.5	1617
tt0065692	6.2	495
tt0065703	6.3	446
tt0065780	7.8	13719
tt0065782	7.3	5040
tt0065794	7.1	8055
tt0065879	7.5	503
tt0065893	7.3	8
tt0065897	4.9	19
tt0065911	6.4	1323
tt0065916	6.8	5042
tt0066017	6.1	847
tt0066028	5.6	15
tt0066042	6.3	49
tt0066126	5.3	674
tt0066130	5.1	1536
tt0066183	5.0	598
tt0066189	6.8	158
tt0066250	4.7	35
tt0066303	5.5	30
tt0066320	5.1	483
tt0066347	7.0	16
tt0066355	5.4	31
tt0066482	6.1	3009
tt0066500	7.9	4638
tt0066580	8.1	19376
tt0066582	6.6	133
tt0066637	7.5	147
tt0066659	7.8	8
tt0066666	7.9	117
tt0066678	7.0	248
tt0066702	6.5	644
tt0066724	7.5	72
tt0066775	5.5	193
tt0066819	7.1	20789
tt0066945	5.4	337
tt0066954	6.3	509
tt0066998	6.4	99
tt0067061	3.6	269
tt0067064	5.5	121
tt0067070	6.9	31
tt0067073	6.2	283
tt0067118	6.5	1232
tt0067128	7.3	39518
tt0067152	6.2	32
tt0067212	5.2	257
tt0067224	6.2	3922
tt0067248	6.1	601
tt0067271	7.0	38
tt0067351	7.0	223
tt0067355	7.4	27816
tt0067372	7.4	15938
tt0067392	5.9	101
tt0067402	7.1	5228
tt0067409	7.3	3425
tt0067515	3.3	1519
tt0067537	5.8	67
tt0067547	6.2	9
tt0067727	6.6	4712
tt0067741	6.6	22817
tt0067755	7.2	1287
tt0067800	7.4	67916
tt0067814	7.9	2390
tt0067851	5.2	218
tt0067862	5.7	210
tt0067866	7.2	33147
tt0067875	7.6	123
tt0067883	4.4	85
tt0067891	6.4	71
tt0067900	7.0	12054
tt0067905	7.3	13
tt0067934	4.6	291
tt0067952	6.5	2377
tt0067978	7.7	19
tt0067991	6.2	6366
tt0068039	7.2	574
tt0068054	7.6	222
tt0068086	6.4	33
tt0068090	7.6	140
tt0068230	6.5	9099
tt0068245	6.9	5048
tt0068369	6.2	1904
tt0068373	7.5	2218
tt0068587	5.7	144
tt0068646	9.2	2204436
tt0068687	7.0	6478
tt0068688	6.1	1976
tt0068694	5.1	228
tt0068695	7.1	29
tt0068699	7.4	72424
tt0068765	4.9	58
tt0068833	5.8	43234
tt0068857	7.9	38
tt0068860	6.0	79
tt0068874	6.3	26
tt0068875	6.7	246
tt0068889	6.4	77
tt0068912	6.9	466
tt0068931	6.8	17914
tt0068959	8.0	31
tt0069091	2.9	821
tt0069118	4.6	257
tt0069166	6.1	39
tt0069197	5.9	2166
tt0069200	6.1	11
tt0069201	7.2	42
tt0069226	5.5	417
tt0069239	5.6	4338
tt0069241	5.2	82
tt0069251	6.2	1344
tt0069281	7.9	52508
tt0069282	6.2	1823
tt0069293	7.9	104474
tt0069393	7.4	1781
tt0069515	6.0	1399
tt0069554	6.5	1291
tt0069574	6.8	89
tt0069579	7.6	13
tt0069630	6.5	522
tt0069637	7.2	9178
tt0069644	7.7	33
tt0069697	7.3	15298
tt0069702	6.4	178
tt0069708	5.0	12
tt0069718	5.1	2017
tt0069732	5.9	793
tt0069752	7.1	996
tt0069797	5.3	307
tt0069810	6.9	2155
tt0069815	7.3	2199
tt0069818	6.9	2623
tt0069827	3.4	82
tt0069895	6.1	16061
tt0069915	7.0	39
tt0069949	5.3	412
tt0069953	6.2	409
tt0069961	7.0	222
tt0069992	6.5	4504
tt0069994	4.9	3771
tt0070016	6.9	24005
tt0070061	7.7	3864
tt0070094	6.7	28
tt0070224	7.0	736
tt0070305	6.2	302
tt0070326	7.3	1290
tt0070346	6.4	543
tt0070422	6.7	51
tt0070503	6.4	10
tt0070511	8.0	145181
tt0070562	6.9	21
tt0070608	7.5	148922
tt0070616	5.6	49
tt0070698	6.8	23273
tt0070710	6.2	128
tt0070742	3.8	743
tt0070751	7.8	714
tt0070774	5.0	164
tt0070828	6.4	443
tt0070895	6.9	7506
tt0070917	7.5	104572
tt0070930	5.2	273
tt0070973	7.5	74
tt0071005	7.1	3753
tt0071033	7.0	6128
tt0071046	8.4	91
tt0071050	6.5	1821
tt0071059	8.1	2947
tt0071116	7.3	108
tt0071130	5.6	337
tt0071148	5.8	210
tt0071159	7.0	1708
tt0071177	6.3	79
tt0071209	5.8	124
tt0071219	5.9	730
tt0071222	7.1	55874
tt0071232	4.8	400
tt0071265	6.3	594
tt0071292	5.9	765
tt0071355	6.6	57
tt0071367	4.5	57
tt0071395	5.5	422
tt0071400	5.6	399
tt0071402	6.9	47778
tt0071408	6.3	6504
tt0071485	6.1	40
tt0071532	7.1	7124
tt0071547	4.9	63
tt0071566	5.7	2827
tt0071571	6.3	10653
tt0071577	6.4	28725
tt0071615	7.7	51980
tt0071636	6.9	872
tt0071672	5.5	61
tt0071747	6.1	58
tt0071762	6.4	4272
tt0071771	7.1	23019
tt0071773	6.4	152
tt0071777	5.6	179
tt0071829	5.8	43
tt0071870	7.8	116
tt0071877	7.2	74108
tt0071901	5.8	7
tt0071941	6.4	32
tt0071960	7.0	6116
tt0071996	6.8	383
tt0072037	7.5	5669
tt0072116	6.7	399
tt0072131	6.7	1042
tt0072138	7.3	22
tt0072161	4.2	32
tt0072201	6.5	1280
tt0072204	6.5	2722
tt0072209	6.3	2039
tt0072214	5.7	31
tt0072249	5.5	369
tt0072260	4.7	1272
tt0072281	7.1	21770
tt0072326	5.3	65
tt0072332	7.5	28
tt0072419	4.6	1592
tt0072444	6.3	138
tt0072515	6.6	1193
tt0072539	7.2	141
tt0072560	6.7	2341
tt0072570	8.2	132
tt0072571	8.0	72
tt0072574	7.1	530
tt0072597	4.9	324
tt0072639	6.7	70
tt0072693	6.1	60
tt0072727	7.0	44
tt0072750	5.2	2853
tt0072796	7.3	244
tt0072824	6.9	6402
tt0072850	6.6	46
tt0073014	5.5	429
tt0073043	3.3	5034
tt0073046	5.1	60
tt0073060	7.9	10
tt0073085	6.1	60
tt0073133	6.2	3212
tt0073155	7.0	5215
tt0073174	5.8	736
tt0073178	6.8	176
tt0073195	8.1	730670
tt0073203	5.6	849
tt0073255	7.3	84
tt0073391	7.4	1542
tt0073450	7.6	11
tt0073469	4.2	177
tt0073486	8.6	1150176
tt0073502	7.1	3712
tt0073525	6.1	55
tt0073533	6.6	266
tt0073614	6.0	28
tt0073617	6.8	12
tt0073626	6.9	2660
tt0073631	6.5	32026
tt0073645	7.5	35
tt0073715	7.0	1188
tt0073722	7.1	2772
tt0073736	4.4	200
tt0073747	6.9	21452
tt0073796	5.6	2701
tt0073817	7.5	7394
tt0073955	6.9	6200
tt0073972	6.6	15842
tt0073994	6.2	435
tt0074074	7.0	11252
tt0074102	6.6	24906
tt0074152	7.6	6885
tt0074156	7.3	60457
tt0074193	6.8	454
tt0074270	6.1	185
tt0074285	7.4	226502
tt0074291	7.0	9423
tt0074295	7.0	385
tt0074301	7.0	1148
tt0074316	7.3	208
tt0074379	5.1	201
tt0074561	6.3	39
tt0074686	7.4	4773
tt0074709	4.9	244
tt0074719	4.6	500
tt0074732	7.3	382
tt0074751	6.0	38054
tt0074846	7.1	989
tt0074851	6.6	30905
tt0074896	8.1	53591
tt0074899	6.8	23025
tt0074938	6.6	12
tt0074959	5.9	148
tt0074966	7.0	44
tt0074991	6.7	13254
tt0075005	7.5	145272
tt0075014	5.3	287
tt0075112	7.5	173
tt0075143	8.9	11805
tt0075249	6.7	2036
tt0075265	6.1	14276
tt0075314	8.2	1016695
tt0075337	6.7	18
tt0075339	5.4	400
tt0075345	6.3	667
tt0075457	5.6	69
tt0075476	7.8	344
tt0075516	6.1	17
tt0075561	8.0	4002
tt0075574	7.7	61
tt0075671	5.3	1305
tt0075683	6.5	3568
tt0075685	6.3	153
tt0075701	6.6	508
tt0075738	5.0	152
tt0075785	6.9	49
tt0075787	6.5	208
tt0075791	6.6	27
tt0075811	7.5	1319
tt0075818	6.9	76
tt0075849	5.6	1145
tt0075858	4.6	87
tt0075985	4.5	289
tt0076031	5.3	419
tt0076033	5.9	768
tt0076042	7.9	1189
tt0076047	6.4	821
tt0076054	6.3	15582
tt0076059	6.4	5209
tt0076061	6.2	332
tt0076119	5.5	724
tt0076122	7.3	14
tt0076162	7.2	38958
tt0076180	6.5	21
tt0076190	6.9	2497
tt0076202	6.5	205
tt0076238	6.5	149
tt0076261	5.0	712
tt0076365	4.5	182
tt0076457	6.0	995
tt0076499	6.3	47
tt0076516	5.9	1435
tt0076538	6.3	27956
tt0076554	5.6	479
tt0076574	7.4	3715
tt0076683	6.3	13536
tt0076722	6.2	320
tt0076728	6.6	109
tt0076745	5.8	779
tt0076761	6.9	168
tt0076786	7.3	115434
tt0076792	4.5	214
tt0076843	6.8	5532
tt0076861	5.6	116
tt0076881	5.9	382
tt0076975	6.2	3008
tt0077008	6.6	9881
tt0077031	7.0	17773
tt0077044	6.5	21
tt0077050	5.5	74
tt0077055	7.3	168
tt0077059	6.6	249
tt0077062	7.4	22
tt0077075	6.2	56
tt0077086	7.8	136
tt0077104	6.2	165
tt0077189	3.8	2748
tt0077227	6.0	67
tt0077241	4.8	545
tt0077266	6.0	7
tt0077337	6.9	505
tt0077377	5.7	343
tt0077391	5.3	29
tt0077402	7.8	135855
tt0077407	6.2	12
tt0077413	7.3	44022
tt0077422	7.2	32
tt0077451	7.7	13432
tt0077504	6.1	4812
tt0077525	5.9	1017
tt0077540	7.0	10
tt0077573	5.0	240
tt0077574	6.5	115
tt0077631	7.2	323767
tt0077651	7.7	336555
tt0077681	6.3	42424
tt0077713	5.7	33953
tt0077715	5.3	12
tt0077749	6.4	146
tt0077867	6.0	110
tt0077881	6.4	156
tt0077892	6.5	385
tt0077917	3.7	540
tt0077956	7.0	36
tt0078009	6.7	230
tt0078034	5.8	1025
tt0078037	8.2	788
tt0078050	6.3	151
tt0078054	7.4	2401
tt0078087	5.9	27695
tt0078136	6.5	323
tt0078292	6.8	390
tt0078312	5.9	482
tt0078316	5.6	84
tt0078320	5.0	1624
tt0078321	6.9	581
tt0078350	4.5	9296
tt0078353	6.3	147
tt0078356	4.8	636
tt0078377	6.4	447
tt0078399	5.3	141
tt0078401	5.1	501
tt0078422	5.9	243
tt0078462	6.4	14
tt0078476	8.1	18
tt0078607	7.1	17577
tt0078615	7.0	64
tt0078643	6.8	320
tt0078753	7.1	11379
tt0078767	6.2	48739
tt0078868	7.4	1207
tt0078871	6.2	693
tt0078893	7.3	392
tt0078926	6.7	626
tt0078967	6.2	90
tt0078999	6.6	132
tt0079010	7.7	4877
tt0079077	5.2	321
tt0079080	5.5	253
tt0079090	6.9	759
tt0079103	6.9	5612
tt0079116	7.5	162248
tt0079133	6.1	65
tt0079135	6.0	4119
tt0079146	6.6	334
tt0079160	6.0	905
tt0079162	4.3	7
tt0079209	6.4	151
tt0079219	7.1	4465
tt0079220	6.9	47
tt0079278	7.0	2189
tt0079307	6.6	348
tt0079336	7.3	10967
tt0079361	7.6	125
tt0079368	7.1	3017
tt0079374	4.9	85
tt0079442	5.3	148
tt0079476	7.2	237
tt0079482	6.5	6788
tt0079499	7.6	984
tt0079549	5.6	67
tt0079563	6.8	43
tt0079573	2.7	957
tt0079625	7.0	730
tt0079687	6.9	349
tt0079693	5.8	56
tt0079756	6.4	912
tt0079758	5.6	6953
tt0079791	4.3	31
tt0079944	8.0	155625
tt0079954	7.6	26
tt0079965	3.7	661
tt0079977	4.0	110
tt0079978	5.9	12
tt0079984	6.9	75
tt0080000	6.8	357
tt0080016	5.8	2068
tt0080100	5.2	5035
tt0080101	6.5	211
tt0080130	6.4	15773
tt0080207	7.6	41
tt0080283	6.8	39
tt0080297	8.4	10638
tt0080383	6.7	63
tt0080406	7.3	2215
tt0080431	4.2	1249
tt0080444	6.5	150
tt0080453	5.8	82688
tt0080479	6.8	2185
tt0080505	5.9	72
tt0080536	5.7	769
tt0080539	6.9	8752
tt0080546	7.0	1203
tt0080605	6.1	1666
tt0080611	6.6	153
tt0080626	6.6	117
tt0080696	6.4	137
tt0080710	5.7	263
tt0080711	6.1	5811
tt0080715	7.1	1811
tt0080716	6.6	26123
tt0080720	7.3	212
tt0080746	5.8	45
tt0080749	6.8	90992
tt0080753	6.7	61
tt0080761	6.4	173873
tt0080798	7.1	13065
tt0080845	6.3	131
tt0080849	6.5	169
tt0080923	6.5	26106
tt0080934	5.3	5104
tt0080950	5.6	414
tt0080993	6.3	1560
tt0081001	3.2	184
tt0081011	6.8	253
tt0081022	5.4	54
tt0081035	6.1	216
tt0081081	6.5	2427
tt0081186	5.3	6933
tt0081298	5.8	65
tt0081364	5.7	47
tt0081383	5.3	23710
tt0081413	6.3	9
tt0081414	7.1	3694
tt0081421	3.7	1043
tt0081445	5.0	487
tt0081593	6.9	2131
tt0081613	6.3	1372
tt0081630	5.9	133
tt0081664	6.5	405
tt0081705	5.3	145
tt0081856	6.4	9254
tt0081859	7.1	10716
tt0081891	5.5	17
tt0081897	4.6	25
tt0081933	7.2	23266
tt0081938	6.8	2229
tt0081945	7.2	296
tt0081957	7.1	336
tt0081975	6.5	2156
tt0081989	4.8	649
tt0082017	6.4	699
tt0082021	6.7	29
tt0082031	6.9	33275
tt0082043	6.5	472
tt0082077	6.9	368
tt0082100	6.7	11723
tt0082171	4.8	46
tt0082186	6.9	50947
tt0082198	6.9	172722
tt0082269	7.1	15225
tt0082290	6.2	137
tt0082329	4.9	10641
tt0082357	6.8	852
tt0082360	7.3	673
tt0082450	5.3	127
tt0082455	4.3	172
tt0082481	6.5	669
tt0082495	6.5	111350
tt0082500	5.5	80
tt0082508	7.2	1456
tt0082522	3.5	1026
tt0082617	8.5	115
tt0082640	5.2	3690
tt0082692	6.4	127
tt0082744	4.9	1394
tt0082747	5.0	589
tt0082782	6.3	27777
tt0082790	5.9	63
tt0082801	5.5	9246
tt0082812	5.6	3723
tt0082824	6.0	271
tt0082871	6.5	33
tt0082933	7.2	55521
tt0082947	4.9	39
tt0082964	6.2	2172
tt0083001	6.1	5234
tt0083144	5.1	1497
tt0083151	6.4	695
tt0083183	6.2	314
tt0083307	6.0	205
tt0083390	8.5	8643
tt0083412	7.1	4978
tt0083424	4.7	237
tt0083430	6.7	1806
tt0083431	6.6	134
tt0083432	7.7	89
tt0083526	4.4	1238
tt0083536	6.5	182
tt0083542	6.0	7863
tt0083564	6.6	53164
tt0083594	7.3	185
tt0083671	7.2	23
tt0083748	5.9	89
tt0083758	5.9	34
tt0083833	7.0	24029
tt0083842	6.8	38
tt0083917	5.1	253
tt0083942	6.7	314
tt0083966	5.6	203
tt0084059	6.4	449
tt0084065	5.8	57
tt0084078	5.0	126
tt0084082	7.2	317
tt0084146	6.5	180
tt0084240	6.6	29
tt0084244	5.9	100
tt0084271	5.1	48
tt0084284	6.9	419
tt0084285	6.3	67
tt0084335	7.7	25445
tt0084338	7.0	254
tt0084340	7.3	1168
tt0084353	6.9	29
tt0084386	6.2	38
tt0084438	6.6	653
tt0084469	4.9	3315
tt0084472	4.1	3404
tt0084481	6.2	3052
tt0084516	7.3	193677
tt0084554	7.3	25
tt0084555	7.4	11451
tt0084568	6.5	164
tt0084701	8.2	19185
tt0084728	6.8	1353
tt0084747	8.3	4097
tt0084761	6.2	75
tt0084787	8.2	520955
tt0084793	6.7	234
tt0084854	5.8	3790
tt0084884	6.9	243
tt0084967	7.5	45005
tt0085037	8.0	4007
tt0085049	7.0	433
tt0085052	6.7	1302
tt0085061	6.7	94
tt0085102	6.4	77
tt0085111	7.6	559
tt0085136	7.2	791
tt0085202	6.1	87
tt0085231	7.2	1059
tt0085234	6.9	1882
tt0085255	6.4	25191
tt0085297	7.4	3825
tt0085298	7.9	15
tt0085320	6.5	823
tt0085333	6.8	101750
tt0085346	6.0	13711
tt0085404	7.0	20168
tt0085439	6.7	204
tt0085470	6.2	11204
tt0085471	3.8	151
tt0085523	8.5	17
tt0085529	5.9	1244
tt0085537	6.0	60
tt0085574	5.3	1639
tt0085585	5.7	201
tt0085632	6.9	212
tt0085646	5.9	53
tt0085647	7.5	98
tt0085672	4.1	4853
tt0085674	5.7	138
tt0085683	8.4	39
tt0085689	5.4	466
tt0085763	4.9	307
tt0085796	8.8	9
tt0085869	4.6	197
tt0085880	5.9	192
tt0085900	6.4	3918
tt0085922	5.8	76
tt0085928	5.8	144
tt0085951	7.0	2393
tt0086060	6.8	67
tt0086066	7.0	108508
tt0086101	5.5	481
tt0086109	6.4	213
tt0086222	4.5	211
tt0086232	4.9	2349
tt0086250	8.3	1005054
tt0086262	2.8	1193
tt0086307	5.2	62
tt0086313	6.4	72
tt0086314	5.4	654
tt0086318	7.0	699
tt0086402	6.6	108
tt0086456	6.6	1122
tt0086506	7.2	244
tt0086508	6.3	12825
tt0086509	6.8	80
tt0086510	7.0	9573
tt0086511	6.8	127
tt0086538	5.1	69
tt0086560	5.2	138
tt0086671	6.1	2281
tt0086677	8.0	463
tt0086679	7.5	285
tt0086706	7.1	30
tt0086722	6.3	81
tt0086733	7.0	96
tt0086756	4.6	1739
tt0086759	7.6	33491
tt0086798	7.7	3583
tt0086805	7.9	107
tt0086817	8.0	25170
tt0086872	5.3	1767
tt0086928	7.8	226
tt0086990	6.1	86
tt0087034	7.4	1820
tt0087043	6.0	199
tt0087056	7.8	21656
tt0087059	7.6	276
tt0087070	5.1	69
tt0087081	7.9	10
tt0087182	6.2	191734
tt0087199	6.5	150
tt0087235	5.6	197
tt0087262	6.1	39465
tt0087277	6.6	101160
tt0087291	7.2	14438
tt0087297	6.8	580
tt0087315	4.8	341
tt0087316	6.9	26
tt0087331	7.1	47
tt0087332	7.8	484002
tt0087371	6.4	535
tt0087397	6.2	731
tt0087420	6.8	6
tt0087456	6.9	761
tt0087473	6.7	351
tt0087478	7.1	257
tt0087515	6.3	210
tt0087520	6.0	1533
tt0087538	7.3	269007
tt0087632	7.0	190
tt0087752	8.0	303
tt0087800	7.4	288804
tt0087808	6.4	67
tt0087830	4.3	401
tt0087843	8.3	406152
tt0087844	6.1	288
tt0087861	4.4	8
tt0087862	5.7	29
tt0087880	7.1	374
tt0087901	5.4	705
tt0087909	6.7	32792
tt0087956	5.7	1124
tt0087963	6.5	103
tt0087985	6.3	68190
tt0087992	7.9	106
tt0088016	6.6	71
tt0088024	5.9	15925
tt0088027	5.2	283
tt0088032	7.5	49
tt0088119	6.4	106
tt0088179	6.3	426
tt0088206	4.4	26125
tt0088327	5.9	52
tt0088332	6.0	92
tt0088402	6.0	3522
tt0088439	6.2	122
tt0088449	6.2	98
tt0088513	7.8	6546
tt0088538	7.3	29
tt0088562	7.0	94
tt0088586	7.3	402
tt0088669	6.7	121
tt0088693	7.3	3615
tt0088696	5.8	33
tt0088711	7.0	11
tt0088726	6.3	431
tt0088739	4.2	493
tt0088758	5.6	1687
tt0088761	6.5	172
tt0088763	8.5	1437860
tt0088783	5.6	93
tt0088798	6.6	388
tt0088816	6.1	1195
tt0088821	6.7	1514
tt0088853	5.9	824
tt0088858	6.4	101
tt0088888	6.7	636
tt0088909	7.2	666
tt0088939	7.7	103479
tt0088949	7.2	306
tt0088961	4.4	5183
tt0088992	7.6	2828
tt0089013	6.6	29346
tt0089065	4.7	302
tt0089078	6.1	68
tt0089108	8.0	8275
tt0089122	5.9	2113
tt0089139	4.1	388
tt0089175	7.1	87554
tt0089269	5.0	1314
tt0089300	5.7	144
tt0089341	5.3	151
tt0089346	6.4	14679
tt0089414	6.4	49
tt0089469	6.3	79197
tt0089513	7.4	53
tt0089522	4.6	144
tt0089600	5.8	102
tt0089693	6.5	247
tt0089815	6.1	115
tt0089847	5.7	5875
tt0089900	5.6	42
tt0089960	7.6	15569
tt0090009	4.8	2287
tt0090012	6.2	142
tt0090084	5.2	90
tt0090107	4.1	70
tt0090113	6.7	66
tt0090142	6.1	65080
tt0090143	6.1	55
tt0090215	7.4	3192
tt0090233	4.0	1363
tt0090236	6.3	28
tt0090352	6.9	278
tt0090364	4.7	109
tt0090374	7.8	688
tt0090396	7.1	37
tt0090399	8.5	2368
tt0090424	8.3	4509
tt0090486	6.8	41
tt0090489	5.6	23
tt0090498	7.2	192
tt0090501	7.2	12132
tt0090521	8.5	5097
tt0090583	6.3	18888
tt0090585	5.6	3938
tt0090590	4.1	23
tt0090601	5.4	3898
tt0090632	6.7	66
tt0090647	6.8	484
tt0090687	6.8	47
tt0090688	4.5	173
tt0090727	5.2	1744
tt0090736	5.1	84
tt0090738	6.4	11919
tt0090744	7.5	180
tt0090795	4.6	472
tt0090851	6.2	132
tt0090854	5.7	9
tt0090861	7.1	3836
tt0090881	5.3	4385
tt0090888	7.1	19255
tt0090894	6.2	152
tt0090982	7.9	4625
tt0091005	7.1	57
tt0091021	6.3	40
tt0091112	5.6	143
tt0091125	7.5	982
tt0091153	5.9	9
tt0091209	7.2	58349
tt0091223	6.1	32526
tt0091236	4.2	31
tt0091251	8.3	120709
tt0091268	6.2	300
tt0091273	4.9	197
tt0091326	6.2	108660
tt0091375	6.3	730
tt0091378	6.0	30
tt0091441	5.6	76
tt0091497	7.2	10034
tt0091506	7.2	3260
tt0091530	7.4	70437
tt0091547	5.7	187
tt0091584	6.0	3065
tt0091637	5.7	9219
tt0091642	5.4	959
tt0091670	7.8	34670
tt0091679	6.8	32
tt0091708	7.8	101
tt0091713	5.0	890
tt0091719	5.2	75
tt0091734	3.1	418
tt0091767	4.4	800
tt0091786	5.7	3729
tt0091789	4.6	732
tt0091839	6.7	82
tt0091848	4.1	343
tt0091875	6.5	17120
tt0091957	4.0	594
tt0091972	4.9	1031
tt0092036	6.3	26
tt0092048	7.9	26327
tt0092052	6.2	62
tt0092099	7.0	546314
tt0092115	4.6	12682
tt0092122	4.7	561
tt0092132	7.0	303
tt0092136	6.6	61
tt0092156	5.3	711
tt0092185	5.5	55
tt0092203	6.7	1045
tt0092244	6.3	213
tt0092251	6.3	73
tt0092301	6.8	142
tt0092312	7.2	15081
tt0092319	7.0	8590
tt0092474	7.9	108
tt0092569	6.4	880
tt0092626	5.9	848
tt0092659	6.7	1051
tt0092673	3.7	901
tt0092692	6.7	9
tt0092718	6.8	45600
tt0092730	5.8	398
tt0092781	5.9	360
tt0092853	5.0	42
tt0092872	5.8	555
tt0092876	6.9	360
tt0092890	7.1	278012
tt0092977	6.4	12
tt0093004	7.4	2711
tt0093022	4.5	181
tt0093145	5.9	809
tt0093164	5.7	2877
tt0093166	6.8	338
tt0093213	4.8	118
tt0093215	5.8	4398
tt0093226	8.1	104
tt0093345	4.4	199
tt0093424	5.2	1063
tt0093461	7.3	59
tt0093462	5.5	44
tt0093486	4.9	393
tt0093489	5.8	3498
tt0093520	7.2	34
tt0093530	7.0	105
tt0093638	6.1	6074
tt0093668	7.1	5946
tt0093672	5.1	36
tt0093693	6.9	75264
tt0093705	8.7	15
tt0093717	5.0	151
tt0093719	4.2	7
tt0093733	7.5	635
tt0093754	8.0	5363
tt0093764	3.9	146
tt0093793	6.2	13430
tt0093811	6.9	3229
tt0093831	5.5	547
tt0093870	7.6	306109
tt0093931	5.9	147
tt0093933	6.4	17
tt0093952	6.9	856
tt0094010	5.9	127
tt0094016	4.4	40
tt0094017	5.4	349
tt0094035	6.7	20603
tt0094071	4.8	501
tt0094162	5.1	177
tt0094220	5.9	15
tt0094327	5.1	2257
tt0094427	6.6	39
tt0094437	7.4	239
tt0094447	6.8	2083
tt0094450	5.8	364
tt0094473	8.0	603
tt0094511	7.5	4572
tt0094574	8.3	7307
tt0094578	6.5	1627
tt0094620	4.3	3120
tt0094661	5.2	251
tt0094668	6.3	3453
tt0094682	7.3	91
tt0094747	7.1	14292
tt0094756	5.7	123
tt0094791	6.8	5149
tt0094858	5.7	105
tt0094860	6.2	10134
tt0094862	6.7	130737
tt0094868	7.3	5036
tt0094870	2.0	14
tt0094898	7.1	238605
tt0094912	5.3	152
tt0094915	6.1	13
tt0094947	7.5	79511
tt0095005	4.8	1214
tt0095066	6.2	301
tt0095122	4.5	219
tt0095124	6.9	191
tt0095126	4.9	667
tt0095131	7.0	40
tt0095136	7.5	60
tt0095143	4.7	253
tt0095158	7.3	3950
tt0095162	5.9	272
tt0095172	6.2	99
tt0095180	5.6	83
tt0095196	5.3	58
tt0095215	5.3	2023
tt0095218	4.7	12
tt0095238	5.7	1922
tt0095242	7.0	479
tt0095270	7.0	25105
tt0095285	4.7	174
tt0095301	8.0	65
tt0095321	6.4	110
tt0095327	8.5	378200
tt0095377	4.1	150
tt0095384	5.4	1048
tt0095489	7.4	106399
tt0095507	6.0	137
tt0095511	7.0	1913
tt0095605	5.5	150
tt0095646	6.1	475
tt0095715	7.4	15051
tt0095719	5.3	3516
tt0095730	6.1	4094
tt0095802	4.5	277
tt0095840	4.8	104
tt0095916	5.7	1642
tt0095924	5.5	3231
tt0095938	6.2	52
tt0095958	6.1	3019
tt0095979	7.4	158
tt0095981	5.5	1456
tt0095984	5.9	1374
tt0096041	5.7	23
tt0096100	7.1	129
tt0096149	2.1	7628
tt0096163	7.6	54197
tt0096202	5.2	233
tt0096256	7.2	162226
tt0096270	4.3	164
tt0096320	6.2	147515
tt0096321	5.2	2514
tt0096340	5.1	2220
tt0096368	5.7	185
tt0096470	5.7	38
tt0096491	6.3	18
tt0096523	5.8	2604
tt0096534	6.9	619
tt0096535	7.1	3825
tt0096536	8.6	2073
tt0096542	5.5	32640
tt0096551	7.2	263
tt0096609	7.1	51
tt0096615	8.4	157
tt0096652	7.3	23
tt0096673	7.3	887
tt0096716	8.4	1666
tt0096731	6.7	61
tt0096769	5.5	2820
tt0096837	4.7	95
tt0096854	6.3	246
tt0096866	6.7	7906
tt0096876	4.6	219
tt0096943	6.0	4437
tt0096946	5.3	243
tt0096971	4.4	151
tt0096976	6.1	1899
tt0096980	6.0	275
tt0097017	5.0	904
tt0097029	5.9	841
tt0097037	3.6	282
tt0097076	4.8	502
tt0097081	4.7	1878
tt0097116	6.4	5389
tt0097176	4.7	797
tt0097202	7.7	54656
tt0097224	3.5	459
tt0097270	7.1	3337
tt0097313	7.2	32
tt0097328	5.7	14812
tt0097339	7.0	218
tt0097379	6.1	119
tt0097466	5.7	204
tt0097491	7.1	60
tt0097582	4.6	289
tt0097591	6.4	233
tt0097597	6.0	99
tt0097600	5.9	49
tt0097609	4.3	642
tt0097624	5.2	13
tt0097630	2.6	1564
tt0097757	7.6	309753
tt0097759	6.0	170
tt0097775	5.7	3175
tt0097778	6.0	90606
tt0097874	4.0	1235
tt0097876	3.6	278
tt0097916	7.3	96
tt0097966	7.3	306
tt0097980	5.7	400
tt0098005	4.9	159
tt0098042	5.5	1099
tt0098051	6.4	13973
tt0098084	6.5	123231
tt0098090	5.5	4888
tt0098133	5.9	173
tt0098141	5.6	28181
tt0098214	8.0	2354
tt0098252	7.3	1279
tt0098293	4.5	166
tt0098335	6.8	1027
tt0098351	3.3	79
tt0098374	5.7	237
tt0098378	6.0	107
tt0098411	4.4	746
tt0098507	6.1	452
tt0098525	5.1	644
tt0098529	6.1	97
tt0098634	6.9	66
tt0098637	6.3	48
tt0098670	7.8	29
tt0098672	7.0	6928
tt0098703	5.5	37
tt0098719	4.7	58
tt0098725	6.7	5830
tt0098745	6.5	117
tt0098786	8.0	270
tt0098791	6.7	51
tt0098798	7.1	8640
tt0098821	8.1	20
tt0098825	8.5	15741
tt0098904	8.9	381699
tt0098921	7.6	13
tt0098967	6.8	8091
tt0098993	6.9	308
tt0098999	7.6	9913
tt0099012	6.6	16118
tt0099059	4.6	440
tt0099065	5.8	169
tt0099082	6.6	161
tt0099157	6.5	68
tt0099215	6.7	241
tt0099228	4.5	80
tt0099276	4.5	169
tt0099307	6.5	277
